Temperature (K) [50K],Field (T) [50K],Magnetization (A m^2/kg) [50K],Temperature (K) [150K],Magnetization (A m^2/kg) [150K],Temperature (K) [300K],Magnetization (A m^2/kg) [300K]
50.1529273986816,0.0558560241699219,0.17526491931460086,150.002876281738,0.13612100911423508,300.002471923828,0.4895956483426324
50.153190612793,0.05798340759277341,0.20329999433292104,150.002944946289,0.18119097446957633,300.00373840332,0.5290798762738096
50.1536865234375,0.0642263366699219,0.2572272393343412,150.00244140625,0.26611761215837804,300.002670288086,0.5668138799334456
50.1540069580078,0.0646257476806641,0.2831406018218149,150.002731323242,0.3060748073442728,300.002746582031,0.6025034626002062
50.1538639068604,0.0660411163330078,0.30841197598341313,150.002731323242,0.3445835544329009,300.002380371094,0.6364891823834623
50.1537208557129,0.0680716339111328,0.3330634796263149,150.00276184082,0.3815161428220342,300.002090454102,0.6692648093700974
50.1538639068604,0.07007781372070311,0.3571549584798772,150.00269317627,0.4169471373629123,300.002090454102,0.7005706518044474
50.1536540985107,0.0718397094726563,0.38064180471395437,150.00218963623,0.4508596917744219,300.001586914063,0.7306344516078815
50.1533088684082,0.07398277282714841,0.40351702800336225,150.002052307129,0.48367650457310873,300.001602172852,0.7594303297609964
50.1531524658203,0.0761003265380859,0.4257315891667333,150.00212097168,0.5148236794307807,300.002456665039,0.7869029069801018
50.1531181335449,0.0777237121582031,0.4474656799678491,150.002296447754,0.5448043930742061,300.002166748047,0.8134160955969973
50.1530990600586,0.07972357177734371,0.4687380428435184,150.002265930176,0.5735683691553877,300.002380371094,0.8388171657932263
50.1532726287842,0.0819557800292969,0.4895011166775333,150.001800537109,0.6012488465517185,300.002456665039,0.8631873445282473
50.1534652709961,0.0836905395507812,0.509697656892621,150.001945495605,0.6279040716034228,300.002029418945,0.8868123460179913
50.1533432006836,0.0857077117919922,0.529533217557214,150.002265930176,0.6534731096722465,300.002105712891,0.9096128804397456
50.1533012390137,0.08772301330566411,0.5489977193180562,150.002555847168,0.6780624163170772,300.001525878906,0.9314980497606228
50.1531829833984,0.0897322357177734,0.5679473925566483,150.002479553223,0.702009972825793,300.001953125,0.9526106379376403
50.1530685424805,0.09176298522949221,0.5865280152619913,150.00244140625,0.724967747516814,300.002090454102,0.9727832316700876
50.1531181335449,0.0937705657958984,0.6047687147786096,150.002449035645,0.7471375091397727,300.002243041992,0.9926095266860351
50.1530818939209,0.0957879730224609,0.622572133908471,150.002372741699,0.768592521706721,300.000946044922,1.0117144336878685
50.1530513763428,0.0978205993652344,0.6400308201073078,150.002510070801,0.7892484880617237,300.001739501953,1.0302131555835614
50.1533145904541,0.09984338684082031,0.6571495506550122,150.002403259277,0.8094700355596824,300.002243041992,1.0481359555056842
50.1536731719971,0.101603884887695,0.6738841761997851,150.001937866211,0.8289776779365806,300.001953125,1.0655568945114737
50.1537628173828,0.10385341186523402,0.6902099965631939,150.001441955566,0.8478999423147482,300.001892089844,1.0824495269000527
50.1535949707031,0.105604315185547,0.7062510575527788,150.001014709473,0.8661471025097008,300.001525878906,1.0989256770458948
50.1531467437744,0.10761026000976599,0.7219842109947903,150.001190185547,0.8840235722361227,300.002517700195,1.1147775336493508
50.1530094146729,0.10961854248046901,0.7374188871610237,150.001045227051,0.9012892823187807,300.003524780273,1.1301884033241492
50.1527214050293,0.111627056884766,0.7526083924184499,150.001403808594,0.9182869991078157,300.003814697266,1.145276309214421
50.1525726318359,0.113640490722656,0.7675379482781561,150.001373291016,0.9347401935482719,300.003112792969,1.159876143575614
50.1526222229004,0.115648779296875,0.7821985939096183,150.001945495605,0.9506248371738159,300.003311157227,1.1740526117406402
50.1528129577637,0.11767391357421901,0.7965677852005746,150.002197265625,0.9662213045894121,300.00373840332,1.1878772543660088
50.1529140472412,0.11971893920898402,0.810760862988685,150.001731872559,0.9811939925611929,300.003601074219,1.2012838832242017
50.1528358459473,0.12163948364257801,0.8246924561219368,150.001976013184,0.9960083340910789,300.004180908203,1.2144027116446052
50.1527709960937,0.12368847656250001,0.8384329746682097,150.001762390137,1.0101966550690527,300.004531860352,1.2272048690635702
50.1528491973877,0.125735607910156,0.8518975854252974,150.00244140625,1.0242598630705437,300.004669189453,1.2395057080676577
50.1531410217285,0.12777523803710902,0.8650904414422991,150.00269317627,1.0378708931642981,300.004455566406,1.251649451510807
50.1531887054443,0.129663958740234,0.8781992813111491,150.002662658691,1.051270094653886,300.003890991211,1.2634971112199385
50.1531887054443,0.13181381225585903,0.8910257149744385,150.002304077148,1.0643383899847807,300.003753662109,1.275089176045693
50.1533622741699,0.133711419677734,0.9034633617580263,150.00154876709,1.0772339472147017,300.004180908203,1.2863353962811577
50.1534633636475,0.135731170654297,0.9159500913666667,150.002265930176,1.08975168464757,300.004470825195,1.2972887328331228
50.1533203125,0.13770576171875,0.9281254198926755,150.002517700195,1.1020425045084123,300.004028320313,1.308146265858693
50.1532001495361,0.139707495117188,0.9401379974088772,150.002090454102,1.1141503445522807,300.003524780273,1.3186339852727367
50.1529788970947,0.141715777587891,0.9519722033011052,150.00212097168,1.1258718319135526,300.00373840332,1.3288561228412894
50.1528549194336,0.143586712646484,0.9636814262130439,150.002265930176,1.1374837512453244,300.003021240234,1.338907829901579
50.1526985168457,0.145715496826172,0.9752178338433509,150.002548217773,1.1488262278560175,300.002532958984,1.3487338496793244
50.1526679992676,0.14760515747070302,0.9865165741112982,150.002227783203,1.159777908001886,300.002822875977,1.358358762484579
